 934, 611, 216, 215,  74
 935, 636, 731, 229, 327
 936, 736, 230, 636, 557
 937, 736, 703, 425, 508
 938, 713, 736, 703, 425
 939, 636, 423, 731, 509
 940, 701, 712, 530, 679
 941, 701, 329, 712, 360
 942, 658, 364, 304, 303
 943, 713, 507, 426, 425
 944, 736, 424, 637, 508
 945, 702, 531, 703, 508
 946, 701, 530, 507, 531
 947,  56, 222, 189, 223
 948, 594, 720, 208, 223
 949, 679, 506, 530, 529
 950, 454, 177,  23,  24
 951, 188, 435,  51, 444
 952, 190, 720, 222, 207
 953, 207, 190,  55, 222
 954, 435, 100, 208,  99
 955,  52, 189, 434, 435
 956, 176,  23, 691, 177
 957, 208, 435, 434, 720
 958, 720, 190, 189, 434
 959, 730, 561, 560, 427
 960, 234, 561, 233, 645
 961, 267, 176,  34,  35
 962, 712, 730, 646, 330
 963, 645, 562, 561, 428
 964, 632, 562, 645, 428
 965, 427, 561, 428, 645
 966, 455, 178,  24,  25
 967, 633, 645, 646, 505
 968, 646, 730, 233, 330
 969, 633, 667, 332, 634
 970, 696, 731, 510, 682
 971, 694, 342, 682, 326
 972, 636, 509, 424, 423
 973, 698, 319, 700, 248
 974, 697, 699, 698, 320
 975, 697, 388, 711, 249
 976, 699, 651, 472, 540
 977, 699, 651, 352, 321
 978, 711, 419, 472, 420
 979, 697, 419, 418, 471
 980, 727, 490, 523, 519
 981, 734, 643, 397, 727
 982, 591, 726, 593, 523
 983, 706, 726, 524, 468
 984, 725, 490, 491, 524
 985, 706, 726, 286, 347
 986, 591, 727, 726, 523
 987, 724, 725, 726, 347
 988, 671, 467, 571, 550
 989, 623, 312, 586, 241
 990, 671, 571, 311, 374
 991, 650, 737, 710, 497
 992, 719, 652, 651, 540
 993, 264,  31, 582, 263
 994, 711, 321, 249, 250
 995, 672, 420, 674, 711
 996, 699, 471, 540, 472
 997, 672, 545, 650, 473
 998, 670, 478, 528, 479
 999, 689, 447, 446, 478
1000, 712, 646, 679, 330
1001, 646, 506, 529, 505
1002, 678, 306, 679, 359
1003, 676, 677, 171, 449
1004, 701, 702, 659, 531
1005, 678, 670, 647, 479
1006, 678, 529, 480, 479
1007, 680, 219, 334, 218
1008, 680, 681, 512, 422
1009, 686, 542, 518, 512
1010, 693, 518, 485, 484
1011, 693, 686, 342, 301
1012, 680, 422, 512, 398
1013, 681, 686, 682, 512
1014, 696, 510, 731, 423
1015, 337, 648, 104, 277
1016, 712, 730, 426, 506
1017, 693, 485, 691, 453
1018, 515,  11, 695, 648
1019, 648, 515,  11, 399
1020, 598, 585, 277, 338
1021, 598, 648, 599, 371
1022, 599, 546, 695, 515
1023, 599, 337, 695, 340
1024, 663, 441, 501, 442
1025, 630, 600, 543, 551
1026, 664, 544, 503, 501
1027, 663, 441, 662, 501
1028, 630, 368, 600, 365
1029, 597, 631, 600, 363
1030, 598, 683, 624, 544
1031, 597, 631, 601, 539
1032, 573, 639, 644, 373
1033, 569, 572, 535, 574
1034, 578, 431, 499, 464
1035, 595, 578, 464, 432
1036, 569, 521, 570, 644
1037, 596, 586, 554, 500
1038, 379, 140, 579, 587
1039, 572, 590, 603, 488
1040, 737, 738, 402, 199
1041, 737, 336, 738, 262
1042, 737, 299, 710, 336
1043, 661, 458, 516, 459
1044, 687, 710, 339, 336
1045, 687, 738, 609, 552
1046, 687, 516, 710, 513
1047, 569, 644, 570, 346
1048, 642, 644, 373, 343
1049, 644, 534, 548, 521
1050, 573, 462, 639, 643
1051, 573, 639, 373, 372
1052, 573, 375, 574, 372
1053, 708, 520, 534, 526
1054, 639, 548, 520, 462
1055, 660, 677, 659, 450
1056, 675, 530, 701, 481
1057, 701, 659, 481, 531
1058, 702, 532, 482, 531
1059, 660, 450, 482, 451
1060, 677, 450, 449, 481
1061, 702, 637, 508, 703
1062, 675, 305, 701, 360
1063, 702, 361, 304, 364
1064, 729, 718, 716, 494
1065, 716, 537, 493, 494
1066, 654, 469, 470, 416
1067, 705, 735, 525, 724
1068, 654, 717, 470, 536
1069, 717, 493, 537, 536
1070, 721, 723, 733, 492
1071, 732, 733, 716, 295
1072, 735, 492, 536, 525
1073, 586, 579, 220, 283
1074, 579, 126, 379, 241
1075, 586, 579, 409, 410
1076, 586, 588, 554, 409
1077, 671, 623, 586, 500
1078, 264, 628, 323, 300
1079, 604, 102, 210, 101
1080, 105, 212, 279, 277
1081, 612, 266, 178,  33
1082, 585, 438, 399, 103
1083, 103, 585, 211, 212
1084, 605, 211, 585, 279
1085,  37, 665, 269,  36
1086, 616, 618, 620, 395
1087, 616, 618, 213, 620
1088, 618, 401, 458, 395
1089, 616, 395,  64,   7
1090, 619, 392, 620, 192
1091, 626, 214, 620, 192
1092, 626, 661, 620, 341
1093, 626, 282, 627, 661
1094, 626, 392, 553, 460
1095, 737, 738, 199, 262
1096, 680, 219, 555, 556
1097, 174,  37, 709, 173
1098,  97, 262, 198, 252
1099, 738, 402,  80, 400
1100,  80, 738, 199, 402
1101, 650, 710, 737, 299
1102, 687, 609, 336, 280
1103, 687, 336, 738, 710
1104, 650, 673, 710, 370
1105, 737, 738, 513, 402
1106, 714, 710, 673, 370
1107, 714, 547, 710, 516
1108, 714, 516, 514, 547
1109, 737, 710, 738, 336
1110, 687, 609, 738, 336
1111, 200, 404, 403, 653
1112, 728, 729, 259,  94
1113, 728, 200, 404, 201
1114, 649, 299, 737, 261
1115, 649, 653, 298, 261
1116, 652, 495, 404, 496
1117, 737, 199, 653, 261
1118, 653, 403, 200, 199
1119, 559, 558, 425, 164
1120, 653, 261,  95, 260
1121,  95, 653, 199, 261
1122, 649, 403, 497, 496
1123, 580, 124, 588, 568
1124, 579, 125, 580, 378
1125, 572, 571, 374, 354
1126, 586, 409, 554, 500
1127, 596, 500, 671, 586
1128, 283, 588, 123, 596
1129, 579, 588, 409, 461
1130, 554, 596, 433, 588
1131, 588, 596, 433, 567
1132, 596, 500, 554, 433
1133, 622, 252, 738, 609
1134, 622, 252,  71, 198
1135, 610, 459, 687, 552
1136, 607, 608, 622, 197
1137, 738, 513, 400, 552
1138, 610, 661, 627, 282
1139, 626, 661, 341, 282
1140, 687, 738, 513, 710
1141, 198, 738,  80, 622
1142, 669, 498, 527, 526
1143, 633, 667, 647, 358
1144, 632, 332, 633, 234
1145, 595, 464, 467, 432
1146, 559, 163, 164, 425
1147, 708, 644, 707, 534
1148, 731, 229, 327, 326
1149, 736, 557, 558, 230
1150, 708, 520, 526, 477
1151, 639, 520, 445, 462
1152, 123, 596, 566, 122
1153, 630, 551, 543, 475
1154, 624, 543, 544, 501
1155, 715, 656, 717, 537
1156, 715, 716, 494, 537
1157, 716, 494, 493, 406
1158, 732, 493, 716, 733
1159, 721, 525, 735, 724
1160, 733, 493, 492, 396
1161, 732, 733, 723, 396
1162, 733, 493, 536, 492
1163, 728, 652, 495, 404
1164, 718, 495, 494, 405
1165, 728, 652, 404, 653
1166, 629, 662, 440, 475
1167, 628, 363, 631, 323
1168, 630, 600, 624, 543
1169, 300, 583, 582, 628
1170, 629, 583, 439, 641
1171, 601, 599, 681, 340
1172, 597, 541, 539, 517
1173, 597, 631, 539, 541
1174, 628, 631, 600, 541
1175, 597, 599, 598, 517
1176, 628, 630, 600, 365
1177, 690, 613, 685, 325
1178, 597, 363, 600, 371
1179, 599, 546, 517, 539
1180, 694, 731, 326, 682
1181, 601, 542, 546, 539
1182, 555, 398, 167, 422
1183, 599, 695, 681, 340
1184, 621, 509, 533, 532
1185, 731, 509, 510, 533
1186, 682, 398, 512, 510
1187, 621, 731, 637, 327
1188, 693, 686, 685, 485
1189, 694, 533, 518, 484
1190, 693, 691, 268, 665
1191, 694, 510, 518, 533
1192, 621, 637, 731, 509
1193, 666, 533, 484, 483
1194, 621, 327, 637, 364
1195, 694, 484, 666, 533
1196, 696, 731, 636, 423
1197, 658, 702, 304, 364
1198, 398, 680, 555, 556
1199, 702, 328, 637, 703
1200, 701, 659, 702, 361
1201, 694, 621, 666, 366
1202, 701, 703, 702, 531
1203, 702, 508, 532, 531
1204, 701, 712, 507, 530
1205, 713, 736, 558, 231
1206, 702, 328, 361, 364
1207, 701, 530, 531, 481
1208, 646, 679, 359, 647
1209, 701, 712, 703, 507
1210, 712, 713, 730, 232
1211, 667, 308, 668, 670
1212, 633, 646, 647, 505
1213, 646, 529, 679, 647
1214, 667, 528, 478, 527
1215, 667, 670, 647, 358
1216, 675, 530, 481, 480
1217,  44, 284, 639, 372
1218, 573, 462, 549, 548
1219, 598, 648, 277, 585
1220, 631, 539, 541, 502
1221, 597, 631, 541, 600
1222, 598, 544, 517, 399
1223, 605, 683, 585, 438
1224, 648, 399, 103, 585
1225, 683, 503, 544, 438
1226, 605, 615, 476, 437
1227, 226, 663, 185, 227
1228, 662, 501, 441, 475
1229, 690, 685, 267, 325
1230, 690, 455, 178, 177
1231, 631, 541, 474, 502
1232, 600, 543, 541, 517
1233, 601, 631, 502, 539
1234, 605, 683, 606, 288
1235, 662, 475, 624, 501
1236, 598, 624, 683, 338
1237, 600, 543, 551, 541
1238, 606, 442, 443, 186
1239, 663, 184, 662, 441
1240, 624, 543, 501, 475
1241, 663, 664, 624, 309
1242, 606, 442, 503, 443
1243, 596, 240, 122, 123
1244, 567, 156, 566, 433
1245, 568, 461, 155, 588
1246, 675, 679, 678, 306
1247, 579, 586, 409, 588
1248, 588, 554, 409, 461
1249, 596, 671, 312, 586
1250, 595, 467, 433, 432
1251, 623, 500, 487, 410
1252, 572, 487, 550, 535
1253, 569, 572, 571, 535
1254, 571, 535, 550, 521
1255, 569, 375, 573, 373
1256, 596, 586, 588, 554
1257, 571, 550, 467, 521
1258, 669, 499, 498, 526
1259, 707, 499, 526, 534
1260, 708, 668, 642, 477
1261, 707, 464, 499, 534
1262, 577, 578, 595, 432
1263, 634, 504, 498, 429
1264, 634, 504, 527, 498
1265, 576, 669, 499, 498
1266, 576, 498, 499, 430
1267, 708, 526, 669, 477
1268, 708, 642, 644, 520
1269, 642, 520, 477, 445
1270, 632, 634, 429, 504
1271, 708, 644, 534, 520
1272, 667, 670, 358, 308
1273, 633, 667, 358, 332
1274, 708, 333, 669, 356
1275, 598, 648, 585, 399
1276,  11, 648, 212, 104
1277, 681, 546, 512, 422
1278, 695, 515, 546, 422
1279, 737, 738, 710, 513
1280, 650, 710, 547, 497
1281, 649, 497, 545, 496
1282, 649, 653, 737, 403
1283, 728, 404, 495, 405
1284, 728, 718, 729, 405
1285, 649, 496, 653, 403
1286, 728, 652, 653, 260
1287, 719, 320, 698, 699
1288, 649, 651, 496, 545
1289, 651, 540, 545, 472
1290, 649, 737, 650, 497
1291, 650, 545, 547, 473
1292, 719, 699, 540, 651
1293, 719, 718, 495, 538
1294, 718, 495, 538, 494
1295, 715, 719, 351, 698
1296, 729, 203, 732, 258
1297, 723, 733, 492, 396
1298, 715, 465, 698, 656
1299, 715, 698, 319, 656
1300, 716, 733, 717, 295
1301, 715, 494, 538, 537
1302, 717, 537, 470, 536
1303, 715, 465, 537, 538
1304, 719, 698, 471, 699
1305, 715, 718, 538, 494
1306, 728, 259, 260,  94
1307, 721, 348, 735, 294
1308, 721, 735, 733, 294
1309, 732, 733, 396, 493
1310, 723, 396, 492, 407
1311, 735, 536, 469, 525
1312, 721, 722, 256, 723
1313, 727, 725, 726, 490
1314, 721, 723, 256, 294
1315, 726, 490, 524, 523
1316, 724, 491, 525, 524
1317, 721, 492, 525, 491
1318, 724, 524, 525, 466
1319, 654, 717, 735, 349
1320, 721, 722, 293, 256
1321, 721, 735, 348, 724
1322, 593, 489, 468, 413
1323, 589, 591, 574, 353
1324, 569, 549, 574, 535
1325, 623, 410, 586, 500
1326, 587, 623, 586, 241
1327, 574, 535, 549, 522
1328, 574, 643, 344, 727
1329, 591, 727, 345, 726
1330, 589, 572, 314, 353
1331, 572, 488, 535, 522
1332, 706, 726, 593, 286
1333, 591, 519, 727, 523
1334, 574, 375, 353, 344
1335, 573, 574, 643, 372
1336, 569, 373, 573, 644
1337, 372,   4,  44, 284
1338,  44, 639,   1, 643
1339, 574, 375, 344, 372
1340, 596, 283, 586, 312
1341, 569, 572, 574, 354
1342, 671, 550, 500, 467
1343, 671, 500, 433, 467
1344, 603, 487, 488, 411
1345, 574, 375, 354, 353
1346, 569, 644, 573, 548
1347, 725, 255, 315, 293
1348, 705, 724, 706, 316
1349, 734, 408, 725, 490
1350, 727, 490, 519, 397
1351, 734, 254, 315, 255
1352, 706, 468, 524, 466
1353, 574, 522, 549, 519
1354, 734, 727, 397, 490
1355, 705, 348, 735, 724
1356, 649, 403, 737, 497
1357, 252, 738, 198, 622
1358, 710, 497, 513, 547
1359, 650, 545, 497, 547
1360, 714, 673, 547, 514
1361, 687, 513, 552, 516
1362, 687, 516, 552, 459
1363, 738, 609, 252, 336
1364, 610, 394, 627, 459
1365, 394, 608, 196,  69
1366, 714, 661, 687, 339
1367, 710, 513, 516, 547
1368, 650, 710, 673, 547
1369, 598, 600, 624, 368
1370, 683, 544, 585, 438
1371, 663, 606, 664, 226
1372, 605, 437, 503, 438
1373, 598, 543, 517, 544
1374, 572, 623, 374, 571
1375, 569, 573, 375, 574
1376, 643, 462, 519, 549
1377, 397,  88,   1,  44
1378, 729, 716, 732, 406
1379, 732, 295, 716, 258
1380, 732,  85, 396, 203
1381, 558, 230, 557, 114
1382, 610, 661, 687, 459
1383, 622, 400,   8, 393
1384, 217, 607, 216, 609
1385, 618, 620, 661, 281
1386, 714, 673, 710, 547
1387, 618, 458, 401, 514
1388, 714, 661, 516, 687
1389, 626, 627, 460, 553
1390, 195, 460,  68, 194
1391, 616, 618, 395, 401
1392, 111, 218, 104,  12
1393, 661, 459, 553, 458
1394, 616,  79, 401,   7
1395, 641, 228, 183, 629
1396, 612, 613, 455, 178
1397, 581, 583, 641, 439
1398, 581,  28, 640, 181
1399,  24, 454, 177, 455
1400, 685, 542, 486, 485
1401, 680, 682, 334, 219
1402, 681, 422, 695, 546
1403, 613, 502, 455, 486
1404, 648, 517, 515, 399
1405, 628, 631, 363, 600
1406, 693, 268, 691, 301
1407, 680, 682, 398, 512
1408, 693, 665, 268, 302
1409, 685, 454, 485, 486
1410, 690, 613, 486, 685
1411, 693, 342, 694, 302
1412, 690, 691, 685, 454
1413, 665, 452, 666, 484
1414, 104,  11, 695, 555
1415,  23, 665, 176, 691
1416, 621, 533, 483, 532
1417, 694, 731, 621, 366
1418, 694, 533, 731, 510
1419, 693, 694, 666, 302
1420, 658, 303, 621, 364
1421, 675, 360, 701, 679
1422, 660, 659, 271, 304
1423, 675, 679, 306, 360
1424, 675, 677, 659, 305
1425, 659, 271, 304, 305
1426, 675, 449, 480, 481
1427, 675, 677, 305, 272
1428, 675, 701, 530, 679
1429, 675, 701, 305, 659
1430, 701, 360, 305, 361
1431, 675, 676, 272, 306
1432, 676, 449, 448, 480
1433, 675, 678, 676, 306
1434, 730, 506, 427, 426
1435, 647, 529, 479, 528
1436, 675, 305, 360, 306
1437, 692, 448, 447, 479
1438, 670, 479, 447, 478
1439, 659, 531, 482, 481
1440, 667, 332, 634, 357
1441, 632, 633, 332, 634
1442, 688, 668, 333, 275
1443, 670, 307, 308, 274
1444, 668, 689, 670, 308
1445, 688, 275, 333, 236
1446, 688, 275, 168, 169
1447, 689, 274, 308, 275
1448, 605, 615, 606, 476
1449, 606, 503, 476, 443
1450, 598, 683, 585, 338
1451, 664, 606, 288, 226
1452, 664, 683, 503, 544
1453, 594, 720, 189, 435
1454, 435, 720, 208, 594
1455, 601, 599, 340, 362
1456, 605, 683, 279, 585
1457, 585, 544, 399, 438
1458, 606, 225, 288, 226
1459, 734, 254, 206,  44
1460, 604, 584, 276, 615
1461, 628, 630, 629, 511
1462, 511, 457, 583, 474
1463, 629, 583, 641, 376
1464, 629, 440, 439, 511
1465,  47, 184, 441, 440
1466, 630, 551, 475, 511
1467, 185, 442,  48, 441
1468, 628, 551, 474, 541
1469,  89, 206, 205, 255
1470, 628, 582, 264, 614
1471, 179,  26, 612, 457
1472, 628, 631, 614, 323
1473, 601, 325, 613, 324
1474, 691, 454, 453, 485
1475, 663, 309, 662, 227
1476, 630, 662, 624, 287
1477, 583, 463, 457, 511
1478, 648, 337, 371, 277
1479, 604, 437, 101, 436
1480, 189, 435,  51, 188
1481, 594, 189, 223, 188
1482, 720, 208, 222, 207
1483, 222, 190,  55, 189
1484, 434,  53,  98, 190
1485, 567, 123, 596, 566
1486, 595, 311, 671, 571
1487, 165, 423, 557, 424
1488, 557, 423, 165, 166
1489, 572, 550, 623, 571
1490, 590, 243, 314, 242
1491, 577, 595, 239, 122
1492, 577, 432, 157, 431
1493,  75, 215, 611, 194
1494, 121, 575, 577, 565
1495, 577, 431, 578, 432
1496, 646, 506, 505, 427
1497, 576, 635, 669, 498
1498, 576, 290, 635, 237
1499, 576, 499, 431, 430
1500, 575, 564, 121, 120
1501, 430, 635, 563, 564
1502, 575, 430, 576, 431
1503, 577, 432, 156, 157
1504, 576, 310, 669, 290
1505, 575, 157, 158, 431
1506, 429, 632, 562, 563
1507, 669, 526, 527, 477
1508, 575, 237, 564, 120
1509, 235, 562, 234, 632
1510, 576, 669, 310, 707
1511, 632, 633, 645, 234
1512, 563, 562, 119, 235
1513, 561, 162, 560, 427
1514, 667, 670, 668, 478
1515, 578, 431, 576, 499
1516, 564, 563, 120, 237
1517, 708, 707, 669, 526
1518, 428, 561, 161, 562
1519, 646, 427, 730, 506
1520, 668, 357, 669, 333
1521, 667, 357, 358, 332
1522, 679, 529, 530, 480
1523, 162, 426, 560, 427
1524, 161, 427, 561, 428
1525, 668, 527, 478, 477
1526, 730, 560, 561, 233
1527, 642, 236, 333, 343
1528, 561, 560, 117, 233
1529, 633, 647, 667, 528
1530, 708, 668, 477, 669
1531, 708, 642, 333, 343
1532, 561, 427, 161, 162
1533, 678, 529, 679, 480
1534, 102, 604, 605, 437
1535, 678, 448, 479, 480
1536, 426, 560, 559, 163
1537, 165, 558, 164, 424
1538, 424, 557, 165, 558
1539, 559, 558, 115, 231
1540, 703, 329, 361, 328
1541, 166, 556, 423, 398
1542, 675, 677, 481, 659
1543, 712, 330, 329, 232
1544, 558, 425, 424, 736
1545, 703, 329, 328, 231
1546, 621, 637, 702, 364
1547, 694, 686, 682, 342
1548, 115, 232, 559, 231
1549, 680, 512, 681, 682
1550, 261,  96, 262, 199
1551, 636, 327, 229, 230
1552, 230, 636, 557, 229
1553, 696, 731, 326, 229
1554, 557, 166, 556, 423
1555, 682, 512, 518, 510
1556, 680, 696, 682, 219
1557, 680, 681, 422, 695
1558, 614, 631, 324, 323
1559, 696, 510, 423, 398
1560, 601, 362, 340, 367
1561, 649, 261, 737, 653
1562, 622, 738, 400, 609
1563, 714, 339, 710, 370
1564, 650, 673, 473, 547
1565, 672, 472, 651, 545
1566, 672, 674, 250, 711
1567, 714, 687, 516, 710
1568, 697, 698, 471, 418
1569, 649, 651, 652, 496
1570, 719, 540, 471, 538
1571, 699, 419, 471, 472
1572, 673, 473, 514, 421
1573, 652, 540, 495, 496
1574, 672, 699, 651, 472
1575, 672, 711, 699, 472
1576, 719, 699, 352, 320
1577, 715, 538, 698, 465
1578, 649, 650, 299, 369
1579, 698, 656, 465, 700
1580, 654, 735, 536, 469
1581, 654, 657, 705, 469
1582, 654, 656, 717, 318
1583, 654, 349, 735, 317
1584, 656, 417, 470, 465
1585, 715, 716, 718, 494
1586, 654, 705, 657, 317
1587, 654, 536, 735, 717
1588, 655, 416, 470, 417
1589, 657, 385, 655, 246
1590, 704, 706, 221, 316
1591, 705, 525, 469, 466
1592, 732, 406, 493, 396
1593, 715, 718, 296, 351
1594, 592, 590, 489, 412
1595, 591, 489, 522, 523
1596, 705, 466, 724, 525
1597, 572, 571, 535, 550
1598, 638, 413, 593, 468
1599, 143, 382, 413, 412
1600, 592, 292, 590, 243
1601, 414, 384, 415, 704
1602, 736, 558, 557, 424
1603, 576, 669, 635, 290
1604, 595, 578, 570, 464
1605, 668, 669, 527, 477
1606, 578, 707, 570, 464
1607, 577, 595, 578, 239
1608, 273, 171,  40, 170
1609, 570, 467, 464, 521
1610, 596, 586, 283, 588
1611, 676, 273, 272, 306
1612,  44, 168,   1, 445
1613, 688, 668, 689, 446
1614, 675, 701, 659, 481
1615, 660, 659, 482, 450
1616, 560, 559, 116, 232
1617, 113, 112, 229, 556
1618, 701, 329, 360, 361
1619, 579, 241, 220, 126
1620, 679, 306, 360, 359
1621, 678, 359, 307, 306
1622, 595, 571, 570, 311
1623, 637, 327, 328, 364
1624, 646, 331, 330, 233
1625, 712, 426, 713, 507
1626, 734, 727, 725, 315
1627, 588, 155, 554, 461
1628, 410, 579, 409, 140
1629, 673, 322, 335, 370
1630, 579, 588, 283, 586
1631, 579, 461, 139, 378
1632,  92, 203, 258, 257
1633, 587, 140, 380, 379
1634, 572, 535, 488, 487
1635, 700, 248, 319, 247
1636, 572, 623, 313, 374
1637, 623, 500, 550, 487
1638, 589, 572, 590, 314
1639, 719, 718, 652, 495
1640, 572, 603, 623, 487
1641, 434,  99, 207,  98
1642, 238, 121, 575, 577
1643, 632, 634, 332, 235
1644, 588, 568, 567, 155
1645, 593, 726, 468, 523
1646, 638, 468, 414, 413
1647, 118, 235, 562, 234
1648, 145, 414, 384, 415
1649, 721, 492, 491, 407
1650, 684, 186, 606, 443
1651, 721, 724, 491, 525
1652, 638, 286, 593, 244
1653, 663, 227, 226, 309
1654, 715, 717, 716, 537
1655, 684, 188, 224, 187
1656, 407, 205,  86,  87
1657, 721, 735, 525, 492
1658, 385, 246, 133, 386
1659, 657, 416, 415, 469
1660, 418, 388, 419, 697
1661, 672, 699, 711, 321
1662, 715, 719, 698, 538
1663, 396, 204, 203,  85
1664, 697, 711, 699, 249
1665, 213,  77,  78, 192
1666, 653, 496, 404, 403
1667, 654, 655, 656, 318
1668, 617, 251, 674, 391
1669, 719, 699, 471, 540
1670, 622, 609, 217, 252
1671, 712, 507, 506, 426
1672, 649, 651, 369, 298
1673, 651, 496, 545, 540
1674, 649, 299, 261, 298
1675, 737, 299, 262, 261
1676, 673, 547, 514, 473
1677, 422, 680, 555, 398
1678, 612, 179,  25,  26
1679, 738, 609, 552, 400
1680, 616, 619, 395, 620
1681, 618, 213, 281, 253
1682, 130, 221, 383, 244
1683, 610, 394, 459, 393
1684, 627, 553, 459, 394
1685, 182, 285,  62, 641
1686, 620, 458, 553, 395
1687, 601, 681, 546, 542
1688, 649, 298, 369, 299
1689, 285, 641, 581, 376
1690, 581, 640, 439, 641
1691, 579, 220, 125, 126
1692, 629, 583, 376, 300
1693, 614, 323, 265, 264
1694, 614, 474, 457, 456
1695, 709, 270, 269, 303
1696, 658, 270, 303, 304
1697, 658, 709, 451, 483
1698, 709, 270,  37, 269
1699, 451, 174, 173,  20
1700, 560, 162, 163, 426
1701, 688, 642, 445,  44
1702, 596, 312, 240, 283
1703, 713, 703, 231, 329
1704, 643,  44, 397,   1
1705, 701, 703, 712, 329
1706, 186,  59,  58, 225
1707, 461, 153,  14, 378
1708, 562, 119, 235, 118
1709, 448, 171,  17,  18
1710, 669, 357, 290, 356
1711, 638, 383, 244, 382
1712, 706, 286, 221, 316
1713, 579, 378, 126, 125
1714, 411, 141, 602, 410
1715, 571, 311, 374, 346
1716, 168,  15,   1, 445
1717, 569, 535, 521, 548
1718, 603, 487, 411, 410
1719, 599, 340, 371, 337
1720, 219, 111, 555, 112
1721, 726, 524, 468, 523
1722, 572, 353, 354, 314
1723, 658, 660, 451, 709
1724, 592, 381, 590, 412
1725, 203, 258, 202,  92
1726, 621, 731, 327, 366
1727, 589, 353, 314, 292
1728, 210, 584, 107, 604
1729, 681, 546, 542, 512
1730, 592, 593, 638, 413
1731, 168, 446,  15, 445
1732, 577, 239, 238, 121
1733, 672, 711, 472, 420
1734, 712, 646, 730, 506
1735, 688, 642, 236, 333
1736, 672, 322, 650, 369
1737, 580, 124, 125, 220
1738, 723, 257, 256, 294
1739, 404, 201,  82,  83
1740, 651, 352, 369, 298
1741, 171, 448,  17, 170
1742, 204,  86,  85, 396
1743, 274, 169,  41,  42
1744, 659, 361, 305, 304
1745, 722, 206, 205, 408
1746, 257, 203,  91,  92
1747, 168, 236,  43, 275
1748, 393, 400, 609, 622
1749,  42, 169, 275, 274
1750, 627, 194, 611, 215
1751, 460, 627, 195, 394
1752,  94, 729, 259,  93
1753, 392, 193, 460, 626
1754, 421, 617, 391, 401
1755, 608, 394, 393,  69
1756, 196, 394, 195, 611
1757, 607, 196, 608, 197
1758, 169, 446,  15, 168
1759,  19, 172, 450, 449
1760, 689, 274, 169, 170
1761, 712, 679, 506, 530
1762, 617,  79, 253, 391
1763, 644, 520, 548, 534
1764, 674, 390, 391, 251
1765, 610, 609, 687, 280
1766, 391, 151, 390, 421
1767, 714, 339, 335, 281
1768, 618, 620, 395, 458
1769, 672, 321, 711, 250
1770, 555, 167,  11, 422
1771, 138, 253, 391, 251
1772, 446, 169, 447, 689
1773, 449,  18, 172, 171
1774, 450, 172,  19, 173
1775, 421, 152, 391, 151
1776, 404, 200,  82, 201
1777, 714, 339, 687, 710
1778, 420, 390, 150, 151
1779, 658, 364, 621, 702
1780, 616, 619,  64, 395
1781, 390, 250, 389, 137
1782, 576, 237, 238, 310
1783, 407,  86, 205, 204
1784, 667, 357, 668, 308
1785, 719, 320, 352, 351
1786,  38, 660, 172,  39
1787,  68,  69, 394, 195
1788, 674, 420, 473, 421
1789, 736, 636, 424, 557
1790, 618, 714, 673, 335
1791, 391, 138, 251, 390
1792, 672, 545, 473, 472
1793, 173,  38, 660, 172
1794, 633, 505, 528, 504
1795, 738, 513, 402, 400
1796, 389, 150, 149, 419
1797, 699, 321, 320, 249
1798, 389, 388, 136, 249
1799, 403, 199, 402,  81
1800, 574, 643, 727, 519
1801, 660, 450, 173, 172
1802, 136, 250, 389, 249
1803, 697, 320, 248, 249
1804,  34, 177, 267, 266
1805, 202,  93, 729, 201
1806, 414, 384, 383, 144
1807, 254, 206,  44,   4
1808, 608,  69,  70, 196
1809, 174,  21,  20, 451
1810, 601, 613, 502, 631
1811, 418, 387, 148, 388
1812, 735, 733, 717, 536
1813, 417, 148, 387, 147
1814, 418, 388, 148, 149
1815, 698, 320, 351, 319
1816, 693, 694, 342, 686
1817, 649, 650, 737, 299
1818, 649, 653, 652, 298
1819,  95, 728, 200, 653
1820, 637, 424, 509, 508
1821, 665, 268, 175, 176
1822, 416, 147, 386, 146
1823, 388, 387, 135, 248
1824, 620, 395, 553, 392
1825, 247, 700, 387, 386
1826, 655, 386, 700, 247
1827, 146, 385, 416, 415
1828, 656, 319, 350, 318
1829, 205,  90, 722, 204
1830, 691, 267, 176, 177
1831, 248, 700, 387, 247
1832, 415, 146, 385, 145
1833, 709, 451, 483, 452
1834, 627, 195, 611, 194
1835, 246, 655, 386, 385
1836, 733, 257, 294, 295
1837, 665, 269, 268, 302
1838, 703, 508, 507, 425
1839, 712, 232, 730, 330
1840, 690, 685, 486, 454
1841, 717, 350, 295, 349
1842, 593, 345, 292, 286
1843, 413, 143, 383, 382
1844, 690, 266, 325, 267
1845, 681, 340, 218, 334
1846, 733, 294, 349, 295
1847, 700, 418, 417, 465
1848, 455, 178, 177,  24
1849, 414, 145, 384, 144
1850, 690, 613, 178, 455
1851, 245, 657, 385, 384
1852, 267, 176, 177,  34
1853, 724, 347, 316, 348
1854, 735, 348, 317, 349
1855, 690, 266, 177, 178
1856, 704, 705, 657, 415
1857, 604, 211, 210, 102
1858, 595, 239, 311, 291
1859, 702, 703, 361, 328
1860, 591, 344, 353, 345
1861, 247, 655, 386, 246
1862, 413, 383, 143, 144
1863, 704, 466, 415, 414
1864, 612, 179, 178,  25
1865, 665, 175, 452,  22
1866, 726, 286, 347, 345
